	CODIGOINTERNOMUNI	MUNI	SED_01	SED_05	SED_02	SED_04	SED_03	SED_06	SED_07	SED_08	SED_09	SED_10	SED_11	SED_12	SED_13	SED_14	SED_15	TIC_01	TIC_02	TIC_03_1	TIC_03_0	TIC_04_1	TIC_04_0	TIC_05_1	TIC_05_0	TIC_06_1	TIC_06_0	TIC_07_1	TIC_07_0	TIC_08_1	TIC_08_0	TIC_10_1	TIC_10_0	TIC_11_1	TIC_11_0	SED_16	SED_17	SED_18	SED_19	SED_20	SED_21	SED_23	SED_24
986	5790	Tarazá	73.0	1266.0	3248.0	0.0	2986.0	317.0	5	7890	454.0	3642.0	2118.0	410.0	1266.0		1.0	0.11730161924984522	0.27551916372671875	32.0	0.0	7.0	25.0	3.0	29.0	1.0	31.0	2.0	30	8.0	24.0	23.0	9.0	8.0	24.0	32	6.0	26.0	0.1875			23.0	8
987	41791	Tarqui	51.0	0.0	2972.0	176.0	414.0	461.0	5	4074	339.0	1689.0	1392.0	478.0	176.0		1.0	0.41195835414756904	0.42031483030348643	50.0	2.0	25.0	27.0	2.0	50.0	14.0	38.0	2.0	50	9.0	43.0	52.0	0.0	9.0	43.0	52	5.0	47.0	0.09615384615384616			45.0	6
988	5792	Tarso	0.0	0.0	330.0	74.0	236.0	427.0	4	1067	65.0	417.0	379.0	132.0	74.0		1.0	0.20578306031371937	0.4693724758635659	13.0	0.0	6.0	7.0	3.0	10.0	5.0	8.0	1.0	12	3.0	10.0	13.0	0.0	2.0	11.0	13	2.0	11.0	0.15384615384615385			11.0	2
989	15790	Tasco	0.0	29.0	288.0	0.0	0.0	880.0	3	1197	99.0	508.0	404.0	157.0	29.0		1.0	0.5538570100025209	0.031185031185031187	20.0	0.0	5.0	15.0	0.0	20.0	1.0	19.0	0.0	20	2.0	18.0	19.0	1.0	18.0	2.0	20	2.0	18.0	0.1			18.0	2
990	85410	Tauramena	0.0	213.0	4200.0	0.0	153.0	1322.0	4	5888	612.0	2395.0	1826.0	717.0	338.0		1.0	0.3629450888126855	0.4172317754431378	23.0	6.0	9.0	20.0	4.0	25.0	2.0	27.0	7.0	22	21.0	8.0	29.0	0.0	4.0	25.0	29	6.0	23.0	0.20689655172413793			20.0	5
991	25793	Tausa	0.0	74.0	1212.0	0.0	0.0	580.0	3	1866	148.0	779.0	623.0	242.0	74.0		1.0	0.3565147078408755	0.4703101477763655	17.0	0.0	2.0	15.0	1.0	16.0	0.0	17.0	1.0	16	9.0	8.0	17.0	0.0	1.0	16.0	17	4.0	13.0	0.23529411764705882			15.0	2
992	41799	Tello	0.0	0.0	2330.0	94.0	0.0	37.0	3	2461	196.0	1150.0	775.0	246.0	94.0		1.0	0.46052697199117915	0.6652154738113863	44.0	0.0	21.0	23.0	0.0	44.0	16.0	28.0	0.0	44	2.0	42.0	43.0	1.0	25.0	19.0	44	2.0	42.0	0.045454545454545456			40.0	4
993	25797	Tena	180.0	134.0	1352.0	0.0	0.0	124.0	4	1790	140.0	648.0	631.0	237.0	134.0	0.0223463687150838	0.9776536312849162	0.40061661048535235	0.3530474508870575	15.0	0.0	2.0	13.0	1.0	14.0	1.0	14.0	2.0	13	8.0	7.0	15.0	0.0	2.0	13.0	15	3.0	12.0	0.2			11.0	2
994	47798	Tenerife	0.0	0.0	2567.0	766.0	717.0	401.0	4	4451	386.0	1709.0	1166.0	398.0	792.0		1.0	0.08530999222893018	0.2663843914887445	12.0	11.0	8.0	15.0	1.0	22.0	3.0	20.0	5.0	18	8.0	15.0	19.0	4.0	4.0	19.0	23	4.0	19.0	0.17391304347826086			17.0	6
995	25799	Tenjo	4382.0	170.0	2913.0	57.0	225.0	0.0	5	7747	668.0	3224.0	2676.0	908.0	271.0		1.0	0.15514093012196117	0.2293835531423119	34.0	0.0	21.0	13.0	17.0	17.0	9.0	25.0	13.0	21	25.0	9.0	33.0	1.0	8.0	26.0	34	8.0	26.0	0.23529411764705882			14.0	2
996	15798	Tenza	0.0	40.0	271.0	0.0	0.0	296.0	3	607	34.0	237.0	205.0	91.0	40.0		1.0	0.4725142459375672	0.7859669066565619	9.0	1.0	7.0	3.0	1.0	9.0	0.0	10.0	2.0	8	4.0	6.0	10.0	0.0	0.0	10.0	10	2.0	8.0	0.2			9.0	1
997	54800	Teorama	0.0	141.0	4078.0	0.0	0.0	0.0	2	4219	367.0	2439.0	996.0	276.0	141.0		1.0	0.493534921256395	0.0890067453036912	76.0	14.0	18.0	72.0	1.0	89.0	6.0	84.0	1.0	89	3.0	87.0	80.0	10.0	7.0	83.0	90	2.0	88.0	0.022222222222222223	3.0	0.03333333333333333	83.0	6
998	41801	Teruel	0.0	0.0	1484.0	69.0	0.0	0.0	2	1553	125.0	769.0	459.0	131.0	69.0		1.0	0.5468511534802598	0.91872573236022	18.0	3.0	3.0	18.0	1.0	20.0	0.0	21.0	1.0	20	2.0	19.0	21.0	0.0	1.0	20.0	21	2.0	19.0	0.09523809523809523			18.0	3
999	41797	Tesalia	10.0	0.0	1994.0	97.0	0.0	83.0	4	2184	167.0	941.0	712.0	267.0	97.0		1.0	0.4150420651783772	1.0170793250740826	21.0	0.0	5.0	16.0	5.0	16.0	5.0	16.0	1.0	20	3.0	18.0	21.0	0.0	1.0	20.0	21	6.0	15.0	0.2857142857142857			17.0	3
1000	25805	Tibacuy	0.0	132.0	567.0	0.0	0.0	273.0	3	972	57.0	372.0	308.0	103.0	132.0		1.0	0.4990298020382081	0.5499978887212847	17.0	0.0	6.0	11.0	1.0	16.0	0.0	17.0	2.0	15	9.0	8.0	17.0	0.0	4.0	13.0	17	2.0	15.0	0.11764705882352941			14.0	3
1001	15804	Tibaná	0.0	0.0	1022.0	0.0	0.0	514.0	2	1536	111.0	664.0	532.0	229.0	0.0		1.0	0.3407595485079128	0.6653384868954675	24.0	1.0	5.0	20.0	1.0	24.0	8.0	17.0	3.0	22	7.0	18.0	25.0	0.0	3.0	22.0	25	3.0	22.0	0.12			22.0	3
1002	15806	Tibasosa	67.0	0.0	1898.0	144.0	119.0	0.0	4	2228	145.0	854.0	790.0	295.0	144.0		1.0	0.31360232967963814	0.3225806451612903	15.0	0.0	5.0	10.0	0.0	15.0	0.0	15.0	1.0	14	6.0	9.0	15.0	0.0	5.0	10.0	15	4.0	11.0	0.26666666666666666			10.0	3
1003	25807	Tibirita	0.0	0.0	162.0	0.0	0.0	235.0	2	397	25.0	137.0	169.0	66.0	0.0		1.0	0.6087330321055442	0.37236012608353036	10.0	0.0	10.0	0.0	0.0	10.0	8.0	2.0	4.0	6	2.0	8.0	10.0	0.0	0.0	10.0	10	2.0	8.0	0.2			9.0	1
1004	54810	Tibú	15.0	1751.0	11574.0	0.0	2187.0	569.0	5	16096	1279.0	8103.0	4065.0	822.0	1827.0		1.0	0.379375065816153	0.6432378594224886	101.0	42.0	15.0	128.0	3.0	140.0	1.0	142.0	1.0	142	18.0	125.0	130.0	13.0	14.0	129.0	143	10.0	133.0	0.06993006993006994	9.0	0.06293706293706294	128.0	12
1005	23807	Tierralta	0.0	1089.0	14034.0	329.0	5181.0	6949.0	5	27582	2446.0	13337.0	8080.0	2055.0	1664.0		1.0	0.10715544769906173	0.20906551639820892	133.0	72.0	44.0	161.0	27.0	178.0	19.0	186.0	20.0	185	38.0	167.0	121.0	84.0	25.0	180.0	205	22.0	183.0	0.1073170731707317	36.0	0.17560975609756097	163.0	32
1006	41807	Timaná	229.0	247.0	2736.0	258.0	328.0	744.0	6	4542	344.0	1825.0	1404.0	464.0	505.0		1.0	0.3884511928606215	0.4584969734021129	37.0	2.0	9.0	30.0	6.0	33.0	2.0	37.0	2.0	37	12.0	27.0	39.0	0.0	12.0	27.0	39	8.0	31.0	0.20512820512820512			30.0	6
1007	19809	Timbiquí	0.0	566.0	7124.0	119.0	7.0	151.0	5	7967	709.0	4336.0	1746.0	471.0	705.0		1.0	0.035456688035234295	0.26848671184897566	11.0	51.0	7.0	55.0	0.0	62.0	6.0	56.0	0.0	62	10.0	52.0	46.0	16.0	23.0	39.0	62	7.0	55.0	0.11290322580645161	31.0	0.5	48.0	14
1008	19807	Timbío	18.0	220.0	4359.0	317.0	1031.0	385.0	6	6330	545.0	2591.0	1961.0	696.0	537.0	0.002843601895734597	0.9971563981042654	0.22677993653760248	0.21487226920956104	47.0	1.0	29.0	19.0	4.0	44.0	10.0	38.0	10.0	38	29.0	19.0	46.0	2.0	14.0	34.0	48	10.0	38.0	0.20833333333333334	2.0	0.041666666666666664	28.0	17
1009	15808	Tinjacá	6.0	0.0	551.0	0.0	0.0	0.0	2	557	39.0	238.0	200.0	80.0	0.0		1.0	0.476401001196827	0.6608307166383391	13.0	0.0	13.0	0.0	1.0	12.0	12.0	1.0	0.0	13	1.0	12.0	13.0	0.0	8.0	5.0	13	2.0	11.0	0.15384615384615385			11.0	1
1010	15810	Tipacoque	0.0	0.0	42.0	0.0	0.0	534.0	2	576	42.0	250.0	207.0	77.0	0.0		1.0	0.6960336750686361		11.0	0.0	7.0	4.0	0.0	11.0	1.0	10.0	0.0	11	1.0	10.0	11.0	0.0	0.0	11.0	11	2.0	9.0	0.18181818181818182			10.0	1
1011	13810	Tiquisio	0.0	630.0	4385.0	0.0	1454.0	0.0	3	6469	640.0	3250.0	1561.0	388.0	630.0		1.0	0.08745525147596388	0.28572520471655993	30.0	21.0	23.0	28.0	3.0	48.0	14.0	37.0	1.0	50	7.0	44.0	26.0	25.0	3.0	48.0	51	2.0	49.0	0.0392156862745098			43.0	8
1012	5809	Titiribí	0.0	0.0	497.0	51.0	78.0	732.0	4	1358	94.0	588.0	491.0	134.0	51.0		1.0	0.37972888991735043	0.5803903461261509	17.0	0.0	8.0	9.0	3.0	14.0	0.0	17.0	0.0	17	8.0	9.0	16.0	1.0	2.0	15.0	17	2.0	15.0	0.11764705882352941			14.0	3
1013	15814	Toca	98.0	0.0	498.0	0.0	0.0	1411.0	3	2007	167.0	915.0	643.0	282.0	0.0	0.048829098156452415	0.9511709018435476	0.4666326464168045	0.5421822476685109	17.0	0.0	7.0	10.0	1.0	16.0	1.0	16.0	1.0	16	6.0	11.0	17.0	0.0	1.0	16.0	17	3.0	14.0	0.17647058823529413			13.0	3
1014	25815	Tocaima	0.0	159.0	2158.0	30.0	0.0	197.0	4	2544	216.0	1073.0	809.0	257.0	189.0		1.0	0.24338564906970098	0.49305825423783184	26.0	0.0	11.0	15.0	4.0	22.0	1.0	25.0	3.0	23	14.0	12.0	26.0	0.0	7.0	19.0	26	5.0	21.0	0.19230769230769232			22.0	2
1015	25817	Tocancipá	778.0	362.0	7386.0	318.0	418.0	405.0	6	9667	726.0	3862.0	3106.0	1047.0	926.0		1.0	0.28475624088960305	0.1569963452314356	14.0	2.0	13.0	3.0	7.0	9.0	5.0	11.0	6.0	10	16.0	0.0	16.0	0.0	5.0	11.0	16	7.0	9.0	0.4375			8.0	3
1016	15816	Togüí	0.0	40.0	916.0	0.0	0.0	0.0	2	956	55.0	378.0	337.0	146.0	40.0		1.0	0.3408980764559164	0.5720819036726396	14.0	0.0	1.0	13.0	1.0	13.0	0.0	14.0	0.0	14	2.0	12.0	14.0	0.0	1.0	13.0	14	2.0	12.0	0.14285714285714285			13.0	1
1017	5819	Toledo	0.0	259.0	3059.0	135.0	0.0	1649.0	4	5102	339.0	2267.0	1575.0	527.0	394.0		1.0	0.44126775298576826	0.3701569818846702	97.0	5.0	13.0	89.0	1.0	101.0	9.0	93.0	8.0	94	12.0	90.0	97.0	5.0	19.0	83.0	102	3.0	99.0	0.029411764705882353	9.0	0.08823529411764706	90.0	12
1018	54820	Toledo	0.0	259.0	3059.0	135.0	0.0	1649.0	4	5102	339.0	2267.0	1575.0	527.0	394.0		1.0	0.44126775298576826	0.3701569818846702	97.0	5.0	13.0	89.0	1.0	101.0	9.0	93.0	8.0	94	12.0	90.0	97.0	5.0	19.0	83.0	102	3.0	99.0	0.029411764705882353	9.0	0.08823529411764706	90.0	12
1019	68820	Tona	0.0	17.0	1468.0	55.0	0.0	0.0	3	1540	110.0	646.0	562.0	150.0	72.0	0.07922077922077922	0.9207792207792208	0.6669739001154421	0.9322742474916388	24.0	2.0	3.0	23.0	1.0	25.0	0.0	26.0	1.0	25	5.0	21.0	25.0	1.0	0.0	26.0	26	2.0	24.0	0.07692307692307693			22.0	2
1020	25823	Topaipí	0.0	56.0	643.0	0.0	0.0	94.0	3	793	79.0	283.0	256.0	119.0	56.0		1.0	0.3440691851326821	0.5931076226293966	19.0	4.0	10.0	13.0	0.0	23.0	2.0	21.0	2.0	21	8.0	15.0	21.0	2.0	1.0	22.0	23	2.0	21.0	0.08695652173913043			19.0	4
1021	19821	Toribío	0.0	448.0	6376.0	103.0	0.0	107.0	4	7034	513.0	3028.0	2186.0	678.0	629.0		1.0	0.160181416236971	0.1486898663930741	53.0	2.0	26.0	29.0	5.0	50.0	12.0	43.0	5.0	50	9.0	46.0	49.0	6.0	10.0	45.0	55	1.0	54.0	0.01818181818181818	54.0	0.9818181818181818	36.0	19
1022	76823	Toro	0.0	96.0	1615.0	73.0	146.0	569.0	5	2499	174.0	1007.0	849.0	300.0	169.0		1.0	0.2438788026409115	0.8218418028963395	23.0	1.0	0.0	24.0	3.0	21.0	0.0	24.0	1.0	23	9.0	15.0	22.0	2.0	3.0	21.0	24	8.0	16.0	0.3333333333333333			21.0	3
1023	15822	Tota	0.0	0.0	1041.0	0.0	0.0	0.0	1	1041	77.0	489.0	355.0	120.0	0.0		1.0	0.2993338771094843	0.22541385473928094	16.0	0.0	15.0	1.0	0.0	16.0	15.0	1.0	0.0	16	1.0	15.0	15.0	1.0	0.0	16.0	16	2.0	14.0	0.125			15.0	1
1024	19824	Totoró	52.0	38.0	4267.0	0.0	0.0	0.0	3	4357	322.0	2198.0	1326.0	473.0	38.0		1.0	0.252538558087688	0.2273744826099077	44.0	1.0	23.0	22.0	3.0	42.0	5.0	40.0	4.0	41	10.0	35.0	38.0	7.0	7.0	38.0	45	2.0	43.0	0.044444444444444446	32.0	0.7111111111111111	31.0	13
1025	85430	Trinidad	0.0	116.0	2611.0	0.0	0.0	534.0	3	3261	258.0	1555.0	1030.0	302.0	116.0		1.0	0.6945581919754739	0.33028492685417943	28.0	4.0	11.0	21.0	4.0	28.0	9.0	23.0	1.0	31	6.0	26.0	32.0	0.0	9.0	23.0	32	4.0	28.0	0.125			26.0	5
1026	76828	Trujillo	0.0	52.0	2932.0	228.0	0.0	104.0	4	3316	186.0	1292.0	1136.0	422.0	280.0		1.0	0.17435230606311822	0.6732622483154779	40.0	1.0	17.0	24.0	8.0	33.0	11.0	30.0	4.0	37	23.0	18.0	41.0	0.0	18.0	23.0	41	6.0	35.0	0.14634146341463414	3.0	0.07317073170731707	34.0	7
1027	8832	Tubará	120.0	0.0	2199.0	0.0	124.0	0.0	3	2443	246.0	1168.0	720.0	309.0	0.0		1.0	0.07531318990594812	0.43277156590805366	11.0	1.0	4.0	8.0	0.0	12.0	0.0	12.0	1.0	11	8.0	4.0	11.0	1.0	0.0	12.0	12	4.0	8.0	0.3333333333333333			7.0	4
1028	23815	Tuchín	0.0	413.0	8196.0	0.0	1828.0	0.0	3	10437	818.0	4855.0	3263.0	1088.0	413.0		1.0	0.09275854125529177	0.2657145370777163	36.0	1.0	17.0	20.0	1.0	36.0	6.0	31.0	1.0	36	9.0	28.0	34.0	3.0	10.0	27.0	37	2.0	35.0	0.05405405405405406	19.0	0.5135135135135135	25.0	12
1029	76834	Tuluá	2278.0	1489.0	20329.0	761.0	8831.0	5289.0	6	38977	3298.0	14537.0	13548.0	5076.0	2518.0	0.016548220745567898	0.9834517792544321	0.21064908799530488	0.31421655952214983	152.0	0.0	83.0	69.0	78.0	74.0	30.0	122.0	45.0	107	105.0	47.0	149.0	3.0	39.0	113.0	152	90.0	62.0	0.5921052631578947	9.0	0.05921052631578947	88.0	18
1030	15001	Tunja	13098.0	622.0	15258.0	631.0	4747.0	5991.0	6	40347	4815.0	15368.0	13365.0	4968.0	1831.0	0.011004535653208417	0.9889954643467915	0.16975085646959892	0.19858071960567394	155.0	8.0	125.0	38.0	124.0	39.0	55.0	108.0	84.0	79	147.0	16.0	156.0	7.0	33.0	130.0	163	152.0	11.0	0.9325153374233128	1.0	0.006134969325153374	33.0	15
1031	15832	Tununguá	0.0	0.0	288.0	0.0	0.0	0.0	1	288	18.0	113.0	119.0	38.0	0.0		1.0	0.3182669033643182	0.4439425770308123	8.0	0.0	8.0	0.0	0.0	8.0	1.0	7.0	0.0	8	1.0	7.0	8.0	0.0	5.0	3.0	8	2.0	6.0	0.25			7.0	1
1032	13836	Turbaco	2645.0	766.0	10786.0	1132.0	6108.0	688.0	6	22125	2457.0	9135.0	6437.0	2101.0	1995.0	0.008723163841807909	0.9912768361581921	0.07895795776560516	0.23230986325449096	60.0	1.0	44.0	17.0	48.0	13.0	15.0	46.0	24.0	37	56.0	5.0	55.0	6.0	12.0	49.0	61	54.0	7.0	0.8852459016393442	1.0	0.01639344262295082	16.0	8
1033	13838	Turbaná	0.0	0.0	2654.0	47.0	976.0	0.0	3	3677	389.0	1563.0	1276.0	402.0	47.0		1.0	0.05275031828640625	0.079743988929251	11.0	0.0	5.0	6.0	1.0	10.0	1.0	10.0	1.0	10	8.0	3.0	9.0	2.0	2.0	9.0	11	7.0	4.0	0.6363636363636364			7.0	3
1034	5837	Turbo	814.0	2929.0	23257.0	193.0	11925.0	2573.0	6	41691	2942.0	18414.0	13565.0	3544.0	3226.0	0.0033340529130987504	0.9966659470869013	0.07941521185953536	0.199114580815869	186.0	23.0	70.0	139.0	40.0	169.0	28.0	181.0	25.0	184	75.0	134.0	146.0	63.0	25.0	184.0	209	30.0	179.0	0.14354066985645933	19.0	0.09090909090909091	156.0	38
1035	15835	Turmequé	0.0	0.0	361.0	0.0	0.0	1127.0	2	1488	81.0	521.0	609.0	277.0	0.0		1.0	0.46997989744650986	0.3736354099377844	18.0	0.0	1.0	17.0	1.0	17.0	0.0	18.0	0.0	18	1.0	17.0	18.0	0.0	5.0	13.0	18	3.0	15.0	0.16666666666666666			15.0	3
1036	15837	Tuta	144.0	21.0	854.0	11.0	156.0	946.0	6	2132	190.0	808.0	767.0	335.0	32.0	0.03330206378986867	0.9666979362101313	0.3247954633357219	0.7357882324878504	17.0	2.0	12.0	7.0	3.0	16.0	5.0	14.0	0.0	19	10.0	9.0	19.0	0.0	4.0	15.0	19	4.0	15.0	0.21052631578947367			13.0	4
1037	15839	Tutazá	0.0	0.0	321.0	0.0	0.0	65.0	2	386	18.0	162.0	118.0	88.0	0.0		1.0	0.5949591144373918	1.1480497456189938	11.0	0.0	3.0	8.0	0.0	11.0	1.0	10.0	0.0	11	2.0	9.0	9.0	2.0	0.0	11.0	11	2.0	9.0	0.18181818181818182			9.0	2
1038	85400	Támara	0.0	85.0	1388.0	0.0	0.0	189.0	3	1662	150.0	807.0	506.0	114.0	85.0		1.0	0.5846360516386718	0.4953755504496839	37.0	9.0	10.0	36.0	0.0	46.0	1.0	45.0	1.0	45	1.0	45.0	35.0	11.0	4.0	42.0	46	1.0	45.0	0.021739130434782608	5.0	0.10869565217391304	43.0	3
1039	5789	Támesis	0.0	213.0	1003.0	139.0	0.0	1564.0	4	2919	185.0	1016.0	1009.0	357.0	352.0		1.0	0.34713248502742605	0.10319237955395297	37.0	0.0	15.0	22.0	8.0	29.0	9.0	28.0	6.0	31	16.0	21.0	35.0	2.0	10.0	27.0	37	5.0	32.0	0.13513513513513514	2.0	0.05405405405405406	33.0	4
1040	15820	Tópaga	0.0	55.0	213.0	0.0	0.0	471.0	3	739	57.0	308.0	237.0	82.0	55.0		1.0	0.16843423885528233	0.054880478087649405	5.0	1.0	2.0	4.0	0.0	6.0	1.0	5.0	1.0	5	4.0	2.0	5.0	1.0	0.0	6.0	6	2.0	4.0	0.3333333333333333			4.0	2
1041	52838	Túquerres	0.0	935.0	5302.0	0.0	168.0	1746.0	4	8151	531.0	3193.0	2611.0	881.0	935.0		1.0	0.35925242253471334	0.5363598126536167	70.0	1.0	49.0	22.0	5.0	66.0	7.0	64.0	5.0	66	19.0	52.0	69.0	2.0	48.0	23.0	71	14.0	57.0	0.19718309859154928	28.0	0.39436619718309857	57.0	11
1042	25839	Ubalá	0.0	55.0	919.0	16.0	0.0	848.0	4	1838	132.0	733.0	658.0	244.0	71.0		1.0	0.3915227395248414	0.4442860143865046	46.0	5.0	10.0	41.0	1.0	50.0	3.0	48.0	6.0	45	17.0	34.0	38.0	13.0	9.0	42.0	51	3.0	48.0	0.058823529411764705			40.0	11
1043	25841	Ubaque	0.0	70.0	1027.0	0.0	0.0	120.0	3	1217	76.0	506.0	411.0	154.0	70.0		1.0	0.4033369252830931	0.2951557274061076	21.0	1.0	7.0	15.0	0.0	22.0	0.0	22.0	2.0	20	8.0	14.0	22.0	0.0	14.0	8.0	22	3.0	19.0	0.13636363636363635			21.0	1
1044	76845	Ulloa	0.0	75.0	311.0	18.0	0.0	509.0	4	913	64.0	371.0	296.0	89.0	93.0		1.0	0.28983126309056534	0.7500952835889659	14.0	0.0	0.0	14.0	0.0	14.0	0.0	14.0	0.0	14	2.0	12.0	14.0	0.0	1.0	13.0	14	3.0	11.0	0.21428571428571427			12.0	2
1045	25845	Une	0.0	36.0	1218.0	0.0	0.0	0.0	2	1254	68.0	496.0	466.0	188.0	36.0		1.0	0.4357573322038123	0.5773147465544306	13.0	0.0	3.0	10.0	1.0	12.0	0.0	13.0	4.0	9	5.0	8.0	13.0	0.0	3.0	10.0	13	4.0	9.0	0.3076923076923077			12.0	1
1046	27800	Unguía	0.0	0.0	3051.0	657.0	0.0	301.0	3	4009	287.0	1740.0	1067.0	258.0	657.0		1.0	0.17005472729603163	0.20421751572065738	14.0	20.0	8.0	26.0	0.0	34.0	0.0	34.0	0.0	34	0.0	34.0	24.0	10.0	0.0	34.0	34	1.0	33.0	0.029411764705882353	6.0	0.17647058823529413	29.0	5
1047	27810	Unión Panamericana	0.0	0.0	1119.0	319.0	452.0	62.0	4	1952	132.0	900.0	438.0	163.0	319.0		1.0	0.07821987528109554	0.0398406374501992	10.0	3.0	1.0	12.0	0.0	13.0	0.0	13.0	0.0	13	0.0	13.0	6.0	7.0	1.0	12.0	13	1.0	12.0	0.07692307692307693	2.0	0.15384615384615385	9.0	4
1048	5842	Uramita	0.0	11.0	725.0	98.0	0.0	696.0	4	1530	119.0	778.0	396.0	128.0	109.0		1.0	0.2968989184467931	0.3597226549417338	37.0	1.0	15.0	23.0	1.0	37.0	7.0	31.0	2.0	36	4.0	34.0	19.0	19.0	2.0	36.0	38	1.0	37.0	0.02631578947368421	1.0	0.02631578947368421	36.0	2
1049	50370	Uribe	0.0	0.0	2126.0	187.0	0.0	0.0	2	2313	149.0	1093.0	686.0	198.0	187.0		1.0	0.2773704922613289	0.8183849994194823	19.0	31.0	10.0	40.0	1.0	49.0	12.0	38.0	4.0	46	33.0	17.0	32.0	18.0	16.0	34.0	50	2.0	48.0	0.04	2.0	0.04	47.0	3
1050	44847	Uribia	0.0	0.0	43682.0	1250.0	0.0	873.0	3	45805	4770.0	28929.0	9210.0	1646.0	1250.0		1.0	0.05480833549356399	0.14364508631335413	44.0	473.0	19.0	498.0	3.0	514.0	12.0	505.0	5.0	512	29.0	488.0	51.0	466.0	6.0	511.0	517	9.0	508.0	0.017408123791102514	511.0	0.988394584139265	491.0	25
1051	5847	Urrao	0.0	372.0	4564.0	120.0	1024.0	846.0	5	6926	457.0	3211.0	2005.0	761.0	492.0		1.0	0.2051277306721687	0.22263077780057577	82.0	23.0	19.0	86.0	10.0	95.0	3.0	102.0	2.0	103	13.0	92.0	54.0	51.0	19.0	86.0	105	5.0	100.0	0.047619047619047616	21.0	0.2	97.0	8
1052	44855	Urumita	0.0	25.0	1900.0	86.0	0.0	467.0	4	2478	326.0	1044.0	746.0	251.0	111.0		1.0	0.12399676988856385	0.0175326840981857	8.0	7.0	5.0	10.0	1.0	14.0	0.0	15.0	1.0	14	6.0	9.0	8.0	7.0	6.0	9.0	15	7.0	8.0	0.4666666666666667			10.0	3
1053	8849	Usiacurí	0.0	0.0	1139.0	0.0	470.0	0.0	2	1609	116.0	756.0	491.0	246.0	0.0		1.0	0.0837095890470071	0.37551350954444773	4.0	0.0	0.0	4.0	0.0	4.0	0.0	4.0	1.0	3	4.0	0.0	4.0	0.0	0.0	4.0	4	4.0		1.0			3.0	1
1054	5854	Valdivia	0.0	112.0	2148.0	0.0	65.0	734.0	4	3059	207.0	1687.0	869.0	184.0	112.0		1.0	0.24827883690633618	0.6127205096323187	37.0	2.0	12.0	27.0	2.0	37.0	2.0	37.0	1.0	38	10.0	29.0	31.0	8.0	6.0	33.0	39	1.0	38.0	0.02564102564102564	1.0	0.02564102564102564	35.0	4
1055	23855	Valencia	0.0	497.0	2491.0	175.0	988.0	5683.0	5	9834	623.0	4253.0	3227.0	1059.0	672.0		1.0	0.10239977974607793	0.22447290615565785	47.0	12.0	18.0	41.0	7.0	52.0	9.0	50.0	8.0	51	14.0	45.0	39.0	20.0	7.0	52.0	59	7.0	52.0	0.11864406779661017			45.0	14
1056	68855	Valle de San José	0.0	18.0	607.0	0.0	0.0	437.0	3	1062	70.0	434.0	393.0	147.0	18.0	0.01694915254237288	0.9830508474576272	0.45494060057242625	0.32372553984148145	14.0	1.0	8.0	7.0	1.0	14.0	5.0	10.0	3.0	12	8.0	7.0	15.0	0.0	2.0	13.0	15	2.0	13.0	0.13333333333333333			10.0	3
1057	73854	Valle de San Juan	0.0	0.0	1015.0	0.0	0.0	0.0	1	1015	61.0	439.0	379.0	136.0	0.0		1.0	0.32255471559475934	1.1976103979141064	16.0	1.0	3.0	14.0	1.0	16.0	2.0	15.0	0.0	17	9.0	8.0	17.0	0.0	6.0	11.0	17	2.0	15.0	0.11764705882352941			15.0	2
1058	86865	Valle del Guamuez	57.0	390.0	5263.0	59.0	298.0	1471.0	6	7538	575.0	2902.0	2694.0	918.0	449.0		1.0	0.25394517218924006	0.4296475298787683	75.0	9.0	25.0	59.0	4.0	80.0	14.0	70.0	3.0	81	8.0	76.0	63.0	21.0	16.0	68.0	84	9.0	75.0	0.10714285714285714	10.0	0.11904761904761904	64.0	17
1059	20001	Valledupar	12908.0	5668.0	54890.0	1710.0	24184.0	20240.0	6	119600	14688.0	49140.0	34906.0	11980.0	8886.0	0.004046822742474916	0.9959531772575251	0.11790908535693316	0.10125904699048446	295.0	65.0	209.0	151.0	211.0	149.0	92.0	268.0	142.0	218	253.0	107.0	312.0	48.0	73.0	287.0	359	242.0	117.0	0.6740947075208914	61.0	0.16991643454038996	131.0	45
1060	18860	Valparaíso	0.0	36.0	1985.0	0.0	0.0	397.0	3	2418	182.0	1120.0	803.0	235.0	78.0		1.0	0.4605118412523999	0.5633265298731401	55.0	8.0	16.0	47.0	2.0	61.0	10.0	53.0	2.0	61	7.0	56.0	53.0	10.0	10.0	53.0	63	5.0	58.0	0.07936507936507936	1.0	0.015873015873015872	55.0	8
1061	5856	Valparaíso	0.0	36.0	1985.0	0.0	0.0	397.0	3	2418	182.0	1120.0	803.0	235.0	78.0		1.0	0.4605118412523999	0.5633265298731401	55.0	8.0	16.0	47.0	2.0	61.0	10.0	53.0	2.0	61	7.0	56.0	53.0	10.0	10.0	53.0	63	5.0	58.0	0.07936507936507936	1.0	0.015873015873015872	55.0	8
1062	5858	Vegachí	0.0	125.0	1989.0	100.0	375.0	353.0	5	2942	170.0	1288.0	962.0	297.0	225.0		1.0	0.2683499939896767	0.3836057072997998	29.0	2.0	8.0	23.0	2.0	29.0	1.0	30.0	3.0	28	4.0	27.0	21.0	10.0	4.0	27.0	31	3.0	28.0	0.0967741935483871			29.0	2
